customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment
12579,2011-09-22 17:15:00,1,440.41999999999996,78,2,1,2,Needs Attention
13279,2011-09-22 17:24:00,1,137.75,78,2,1,1,Needs Attention
12425,2011-09-22 17:31:00,1,777.1999999999999,78,2,1,3,Needs Attention
16715,2011-09-22 18:15:00,1,301.71999999999997,78,2,1,1,Needs Attention
13519,2011-09-22 18:24:00,1,122.75,78,2,1,1,Needs Attention
12546,2011-10-24 12:09:00,2,1161.5,47,3,3,3,Champions
15744,2011-09-23 09:52:00,1,34.8,78,2,1,1,Needs Attention
13127,2011-09-23 10:26:00,1,259.16999999999996,78,2,1,1,Needs Attention
15714,2011-11-28 11:26:00,2,330.8799999999998,12,4,3,2,Loyal Customers
17480,2011-09-23 11:39:00,1,511.82,78,2,1,2,Needs Attention
15763,2011-11-08 09:44:00,2,1086.9200000000003,32,3,3,3,Champions
15075,2011-09-23 12:27:00,1,773.0300000000002,78,2,1,3,Needs Attention
16978,2011-09-23 12:50:00,1,344.33,78,2,1,2,Needs Attention
14014,2011-09-23 13:18:00,1,505.18000000000006,77,2,1,2,Needs Attention
16240,2011-11-15 14:30:00,2,3718.800000000001,24,3,3,4,Champions
13336,2011-09-23 14:05:00,1,795.12,77,2,1,3,Needs Attention
14652,2011-09-23 14:21:00,1,114.18000000000002,77,2,1,1,Needs Attention
15807,2011-10-20 14:10:00,3,903.9000000000001,50,3,3,3,Champions
15762,2011-10-05 16:15:00,2,583.75,65,2,3,2,Loyal Customers
15475,2011-09-23 15:20:00,1,454.10999999999984,77,2,1,2,Needs Attention
15978,2011-09-23 15:21:00,1,1098.7800000000002,77,2,1,3,Needs Attention
16485,2011-09-23 15:50:00,1,363.65,77,2,1,2,Needs Attention
12488,2011-11-30 08:50:00,3,1298.6599999999999,10,4,3,3,Champions
13083,2011-12-05 15:01:00,2,303.75,4,4,3,1,Loyal Customers
16169,2011-12-01 15:28:00,4,1822.9700000000003,8,4,3,4,Champions
17506,2011-09-25 11:39:00,1,302.2,76,2,1,1,Needs Attention
16480,2011-09-25 11:40:00,1,769.2899999999995,76,2,1,3,Needs Attention
17006,2011-12-05 12:09:00,4,781.7800000000001,5,4,3,3,Champions
17498,2011-09-25 12:25:00,1,272.21999999999997,76,2,1,1,Needs Attention
17131,2011-12-04 12:52:00,5,2463.170000000001,5,4,4,4,Champions
13536,2011-12-08 16:38:00,7,3448.2899999999986,1,4,4,4,Champions
15429,2011-11-13 12:28:00,2,397.3499999999998,27,3,3,2,Loyal Customers
17154,2011-09-25 13:42:00,1,329.34000000000003,75,2,1,2,Needs Attention
16594,2011-09-25 14:08:00,1,181.08999999999997,75,2,1,1,Needs Attention
16049,2011-10-30 13:19:00,3,1111.7899999999993,40,3,3,3,Champions
14757,2011-09-25 14:36:00,1,420.5,75,2,1,2,Needs Attention
16198,2011-09-25 14:58:00,1,400.681,75,2,1,2,Needs Attention
13670,2011-09-25 15:25:00,1,349.70000000000016,75,2,1,2,Needs Attention
18066,2011-09-25 15:30:00,1,318.0,75,2,1,2,Needs Attention
14806,2011-09-25 15:32:00,1,193.39000000000004,75,2,1,1,Needs Attention
12783,2011-12-07 15:56:00,6,2225.91,2,4,4,4,Champions
13429,2011-11-29 09:10:00,4,1006.8000000000001,11,4,3,3,Champions
15154,2011-09-25 16:05:00,1,296.41999999999996,75,2,1,1,Needs Attention
13390,2011-09-26 08:38:00,1,544.0799999999999,75,2,1,2,Needs Attention
12925,2011-12-05 11:11:00,2,694.0499999999998,5,4,3,3,Champions
13927,2011-09-26 12:00:00,1,348.99,75,2,1,2,Needs Attention
18205,2011-11-03 13:22:00,2,517.36,36,3,3,2,Loyal Customers
14908,2011-09-26 12:56:00,1,277.79999999999995,74,2,1,1,Needs Attention
13639,2011-09-26 13:36:00,1,1033.3400000000001,74,2,1,3,Needs Attention
15958,2011-09-26 13:41:00,1,104.35,74,2,1,1,Needs Attention
15492,2011-11-11 14:53:00,2,659.4599999999999,28,3,3,2,Loyal Customers
15243,2011-09-26 14:12:00,1,316.68,74,2,1,2,Needs Attention
16468,2011-09-26 14:13:00,1,74.9,74,2,1,1,Needs Attention
15344,2011-12-09 10:45:00,3,563.94,1,4,3,2,Loyal Customers
13866,2011-09-26 14:54:00,1,145.67,74,2,1,1,Needs Attention
12612,2011-09-26 15:35:00,1,704.0400000000001,74,2,1,3,Needs Attention
16999,2011-11-16 13:53:00,2,484.82000000000005,23,3,3,2,Loyal Customers
13514,2011-09-27 09:39:00,1,152.20000000000002,74,2,1,1,Needs Attention
13314,2011-12-08 12:29:00,3,775.9400000000002,2,4,3,3,Champions
17805,2011-09-27 11:49:00,1,512.31,74,2,1,2,Needs Attention
18278,2011-09-27 11:58:00,1,173.89999999999998,74,2,1,1,Needs Attention
13979,2011-09-27 13:32:00,1,869.8700000000001,73,2,1,3,Needs Attention
16181,2011-09-27 13:38:00,1,305.5400000000001,73,2,1,1,Needs Attention
15568,2011-12-07 11:27:00,3,758.2899999999998,3,4,3,3,Champions
16354,2011-10-07 14:28:00,2,395.79999999999995,63,2,3,2,Loyal Customers
14412,2011-10-28 10:45:00,2,770.0300000000002,43,3,3,3,Champions
16119,2011-12-01 15:11:00,2,423.36,8,4,3,2,Loyal Customers
14109,2011-09-28 10:18:00,1,144.2,73,2,1,1,Needs Attention
16157,2011-11-24 11:41:00,3,656.6899999999999,16,4,3,2,Loyal Customers
15348,2011-09-28 13:17:00,1,158.03999999999996,72,2,1,1,Needs Attention
16281,2011-09-28 14:57:00,1,2062.06,72,2,1,4,Needs Attention
13924,2011-12-08 09:39:00,6,1838.8500000000001,2,4,4,4,Champions
14434,2011-11-18 08:56:00,6,1372.8,22,3,4,3,Champions
13061,2011-09-28 16:04:00,1,248.61,72,2,1,1,Needs Attention
17513,2011-09-28 16:42:00,1,513.2,72,2,1,2,Needs Attention
16909,2011-09-28 16:45:00,1,379.14000000000004,72,2,1,2,Needs Attention
16650,2011-09-29 09:51:00,1,518.4200000000001,72,2,1,2,Needs Attention
18192,2011-09-29 09:53:00,1,957.9699999999999,72,2,1,3,Needs Attention
17447,2011-10-30 14:18:00,2,541.53,40,3,3,2,Loyal Customers
17427,2011-09-29 11:29:00,1,100.8,72,2,1,1,Needs Attention
15175,2011-09-29 11:31:00,1,224.14000000000007,72,2,1,1,Needs Attention
13960,2011-11-18 15:27:00,2,230.22,21,3,3,1,Loyal Customers
17528,2011-12-08 13:27:00,8,3628.5000000000014,1,4,4,4,Champions
16361,2011-11-30 12:32:00,4,896.6600000000001,10,4,3,3,Champions
13886,2011-09-29 13:17:00,1,243.56000000000003,71,2,1,1,Needs Attention
13354,2011-09-29 13:17:00,1,743.5300000000003,71,2,1,3,Needs Attention
15050,2011-11-14 16:17:00,3,1782.0900000000004,25,3,3,4,Champions
13503,2011-09-29 13:23:00,1,216.84999999999997,71,2,1,1,Needs Attention
16653,2011-11-23 14:51:00,2,1212.6600000000005,16,4,3,3,Champions
16574,2011-09-29 13:39:00,1,451.43999999999977,71,2,1,2,Needs Attention
13759,2011-11-06 14:47:00,2,659.41,33,3,3,2,Loyal Customers
17813,2011-11-25 16:13:00,5,1770.8800000000026,14,4,4,4,Champions
12718,2011-09-29 16:38:00,1,238.25000000000003,71,2,1,1,Needs Attention
15949,2011-11-23 09:09:00,2,364.7199999999999,17,4,3,2,Loyal Customers
12703,2011-09-29 17:52:00,1,283.54999999999995,71,2,1,1,Needs Attention
13364,2011-09-29 18:13:00,1,134.96,71,2,1,1,Needs Attention
16268,2011-09-29 18:30:00,2,667.6499999999999,71,2,3,2,Loyal Customers
18053,2011-09-30 09:05:00,1,300.02000000000004,71,2,1,1,Needs Attention
16101,2011-09-30 10:18:00,1,1290.7,71,2,1,3,Needs Attention
15565,2011-10-20 14:33:00,2,173.15999999999997,50,3,3,1,Loyal Customers
18217,2011-11-10 13:18:00,2,621.75,29,3,3,2,Loyal Customers
13954,2011-12-08 12:50:00,2,439.92,2,4,3,2,Loyal Customers
15593,2011-09-30 11:46:00,1,199.8,71,2,1,1,Needs Attention
13095,2011-09-30 12:03:00,1,74.4,71,2,1,1,Needs Attention
15287,2011-11-17 15:34:00,2,486.69,22,3,3,2,Loyal Customers
13347,2011-09-30 13:28:00,1,341.36,70,2,1,2,Needs Attention
15185,2011-09-30 14:06:00,1,310.62000000000006,70,2,1,2,Needs Attention
16404,2011-09-30 14:55:00,1,443.0500000000001,70,2,1,2,Needs Attention
16613,2011-09-30 15:52:00,1,618.59,70,2,1,2,Needs Attention
16591,2011-10-02 10:43:00,1,213.5,69,2,1,1,Needs Attention
15774,2011-10-02 12:04:00,1,270.8,69,2,1,1,Needs Attention
13558,2011-12-04 11:24:00,4,605.0599999999998,6,4,3,2,Loyal Customers
16930,2011-11-13 16:13:00,3,380.55000000000007,26,3,3,2,Loyal Customers
16533,2011-11-20 13:08:00,3,1095.5600000000006,19,3,3,3,Champions
18059,2011-11-16 16:49:00,3,306.46,23,3,3,1,Loyal Customers
14488,2011-10-03 09:30:00,1,1064.2800000000002,68,2,1,3,Needs Attention
16747,2011-11-02 11:37:00,2,836.0600000000001,38,3,3,3,Champions
14333,2011-10-03 10:38:00,1,415.2,68,2,1,2,Needs Attention
13635,2011-10-03 10:55:00,1,1071.0300000000002,68,2,1,3,Needs Attention
17330,2011-11-17 08:56:00,2,363.9,23,3,3,2,Loyal Customers
17321,2011-12-01 13:41:00,2,700.8599999999999,8,4,3,3,Champions
14815,2011-11-03 11:36:00,2,778.5,37,3,3,3,Champions
15091,2011-10-03 12:47:00,1,480.71,68,2,1,2,Needs Attention
15088,2011-11-18 13:14:00,2,1160.07,21,3,3,3,Champions
15930,2011-10-03 14:52:00,1,426.63000000000017,67,2,1,2,Needs Attention
16183,2011-10-03 14:59:00,1,338.7100000000001,67,2,1,2,Needs Attention
13297,2011-12-02 09:32:00,4,2089.8500000000004,8,4,3,4,Champions
13801,2011-10-04 10:15:00,1,324.79999999999995,67,2,1,2,Needs Attention
16881,2011-10-04 10:33:00,1,432.0,67,2,1,2,Needs Attention
17014,2011-12-01 14:09:00,3,586.3299999999998,8,4,3,2,Loyal Customers
15255,2011-10-04 12:43:00,1,890.8499999999999,67,2,1,3,Needs Attention
14184,2011-10-04 12:43:00,1,452.89,67,2,1,2,Needs Attention
13351,2011-10-04 12:55:00,1,373.94,66,2,1,2,Needs Attention
15739,2011-10-04 13:42:00,1,449.12000000000006,66,2,1,2,Needs Attention
12512,2011-10-04 14:55:00,2,138.03000000000006,66,2,3,1,Loyal Customers
17957,2011-10-04 14:58:00,1,111.67999999999998,66,2,1,1,Needs Attention
15276,2011-10-04 16:39:00,1,135.31000000000003,66,2,1,1,Needs Attention
15127,2011-10-05 10:30:00,1,406.53000000000003,66,2,1,2,Needs Attention
16106,2011-10-05 10:37:00,1,108.38,66,2,1,1,Needs Attention
17666,2011-12-06 09:06:00,2,728.1599999999999,4,4,3,3,Champions
13483,2011-10-05 11:53:00,1,140.34000000000003,66,2,1,1,Needs Attention
16478,2011-11-14 15:51:00,3,331.0,25,3,3,2,Loyal Customers
17382,2011-10-05 13:05:00,1,65.4,65,2,1,1,Needs Attention
12789,2011-10-05 13:34:00,1,91.85000000000001,65,2,1,1,Needs Attention
16020,2011-11-23 11:18:00,3,851.0100000000001,17,4,3,3,Champions
17222,2011-10-05 13:58:00,1,354.15,65,2,1,2,Needs Attention
16803,2011-10-05 14:28:00,1,332.29999999999995,65,2,1,2,Needs Attention
13947,2011-10-05 14:42:00,1,90.6,65,2,1,1,Needs Attention
16758,2011-10-05 14:47:00,1,369.34,65,2,1,2,Needs Attention
12719,2011-12-04 13:45:00,2,644.9499999999999,5,4,3,2,Loyal Customers
17647,2011-10-05 15:38:00,1,133.06,65,2,1,1,Needs Attention
14054,2011-10-05 15:49:00,1,92.46,65,2,1,1,Needs Attention
12723,2011-12-06 10:19:00,5,725.0699999999998,4,4,4,3,Champions
18033,2011-10-05 17:28:00,1,97.97000000000004,65,2,1,1,Needs Attention
13845,2011-10-06 08:25:00,1,312.98,65,2,1,2,Needs Attention
15837,2011-10-06 09:01:00,1,391.97999999999996,65,2,1,2,Needs Attention
12628,2011-12-05 13:15:00,3,786.4599999999998,4,4,3,3,Champions
13177,2011-10-06 09:56:00,1,282.45,65,2,1,1,Needs Attention
14317,2011-10-06 10:44:00,1,508.58,65,2,1,2,Needs Attention
16295,2011-11-30 08:17:00,4,1328.5500000000004,10,4,3,3,Champions
13602,2011-10-06 11:47:00,1,428.88999999999993,65,2,1,2,Needs Attention
16895,2011-10-06 12:15:00,1,219.13999999999996,65,2,1,1,Needs Attention
17295,2011-11-11 10:49:00,3,556.9499999999997,29,3,3,2,Loyal Customers
13504,2011-10-06 13:20:00,1,295.93,64,2,1,1,Needs Attention
13422,2011-10-06 13:42:00,1,2626.3000000000006,64,2,1,4,Needs Attention
15264,2011-10-06 13:49:00,1,393.74000000000007,64,2,1,2,Needs Attention
16432,2011-10-06 13:59:00,1,287.4,64,2,1,1,Needs Attention
13816,2011-11-16 08:38:00,2,571.6700000000001,24,3,3,2,Loyal Customers
14518,2011-10-06 14:43:00,1,174.37,64,2,1,1,Needs Attention
13882,2011-12-07 11:16:00,5,1191.1299999999999,3,4,4,3,Champions
15937,2011-10-06 15:48:00,1,145.35,64,2,1,1,Needs Attention
12923,2011-10-06 16:20:00,1,176.97,64,2,1,1,Needs Attention
16454,2011-10-26 11:40:00,2,6.9,45,3,3,1,Loyal Customers
17453,2011-11-22 09:42:00,2,486.71999999999997,18,4,3,2,Loyal Customers
15766,2011-10-06 17:03:00,1,315.05999999999995,64,2,1,2,Needs Attention
15300,2011-10-06 17:08:00,1,496.4399999999999,64,2,1,2,Needs Attention
13348,2011-10-06 17:28:00,1,233.76,64,2,1,1,Needs Attention
14592,2011-11-04 16:35:00,3,570.4599999999998,35,3,3,2,Loyal Customers
17030,2011-10-07 08:49:00,1,146.87,64,2,1,1,Needs Attention
12420,2011-10-07 08:55:00,1,600.3900000000001,64,2,1,2,Needs Attention
14427,2011-10-20 14:23:00,2,363.34000000000003,50,3,3,2,Loyal Customers
14792,2011-10-07 09:19:00,1,6.2,64,2,1,1,Needs Attention
12519,2011-10-07 09:26:00,1,340.84,64,2,1,2,Needs Attention
13359,2011-10-07 09:30:00,1,439.55999999999995,64,2,1,2,Needs Attention
14138,2011-12-08 12:44:00,2,982.3800000000005,2,4,3,3,Champions
15297,2011-11-29 16:32:00,3,641.94,10,4,3,2,Loyal Customers
13876,2011-10-07 10:22:00,1,122.69999999999999,64,2,1,1,Needs Attention
12740,2011-10-07 10:44:00,1,427.5999999999999,64,2,1,2,Needs Attention
17086,2011-12-02 13:54:00,6,2050.079999999999,7,4,4,4,Champions
13806,2011-10-07 11:43:00,1,256.38,64,2,1,1,Needs Attention
18096,2011-11-28 12:44:00,3,911.1500000000001,12,4,3,3,Champions
13587,2011-10-07 12:31:00,1,712.4,64,2,1,3,Needs Attention
12856,2011-12-02 10:52:00,6,2179.9300000000007,8,4,4,4,Champions
13419,2011-10-07 12:49:00,1,221.05999999999995,64,2,1,1,Needs Attention
17509,2011-10-13 10:26:00,8,6115.140000000001,58,2,4,4,Loyal Customers
16900,2011-11-23 10:32:00,3,887.1100000000005,17,4,3,3,Champions
13689,2011-10-07 13:21:00,1,910.0,63,2,1,3,Needs Attention
13763,2011-10-07 15:13:00,1,1714.9599999999998,63,2,1,4,Needs Attention
13755,2011-12-06 12:26:00,9,2161.3500000000013,4,4,4,4,Champions
16104,2011-10-09 10:23:00,1,302.36,62,2,1,1,Needs Attention
13259,2011-10-09 10:48:00,1,292.3199999999999,62,2,1,1,Needs Attention
16248,2011-10-09 11:32:00,1,152.94,62,2,1,1,Needs Attention
15612,2011-11-03 14:52:00,2,195.15,36,3,3,1,Loyal Customers
15787,2011-11-13 14:55:00,3,948.0500000000001,26,3,3,3,Champions
16595,2011-10-09 13:15:00,1,360.1600000000003,61,2,1,2,Needs Attention
13260,2011-10-09 13:21:00,1,557.6200000000001,61,2,1,2,Needs Attention
15821,2011-10-26 15:48:00,2,570.96,44,3,3,2,Loyal Customers
18088,2011-10-09 13:41:00,1,167.66999999999996,61,2,1,1,Needs Attention
16685,2011-10-09 13:58:00,2,324.24,61,2,3,2,Loyal Customers
13193,2011-10-09 14:30:00,1,117.88000000000001,61,2,1,1,Needs Attention
13212,2011-11-20 12:40:00,3,788.0799999999998,20,3,3,3,Champions
14801,2011-10-09 15:24:00,1,193.1399999999999,61,2,1,1,Needs Attention
16380,2011-10-09 15:40:00,1,1780.5900000000001,61,2,1,4,Needs Attention
16921,2011-10-09 16:22:00,1,169.79000000000005,61,2,1,1,Needs Attention
15193,2011-10-10 08:23:00,1,499.32,61,2,1,2,Needs Attention
14027,2011-10-10 09:01:00,1,104.82000000000002,61,2,1,1,Needs Attention
16179,2011-10-10 09:41:00,1,215.83,61,2,1,1,Needs Attention
15473,2011-11-25 15:15:00,7,1771.2,14,4,4,4,Champions
17425,2011-11-20 15:30:00,2,759.1699999999995,19,3,3,3,Champions
18169,2011-10-10 12:18:00,1,202.65000000000003,61,2,1,1,Needs Attention
18126,2011-10-10 12:19:00,1,206.83000000000007,61,2,1,1,Needs Attention
16688,2011-12-08 15:24:00,4,1260.8600000000001,1,4,3,3,Champions
16982,2011-10-10 12:28:00,1,384.06,61,2,1,2,Needs Attention
15330,2011-11-07 17:50:00,2,714.96,32,3,3,3,Champions
17186,2011-10-24 10:20:00,2,144.0,47,3,3,1,Loyal Customers
13685,2011-12-07 11:41:00,7,3119.4400000000014,3,4,4,4,Champions
16776,2011-10-10 13:04:00,1,388.2799999999999,60,2,1,2,Needs Attention
13980,2011-10-10 13:34:00,1,200.14000000000001,60,2,1,1,Needs Attention
13352,2011-10-10 13:55:00,1,397.9800000000001,60,2,1,2,Needs Attention
15553,2011-10-10 14:02:00,1,437.22999999999985,60,2,1,2,Needs Attention
15886,2011-10-10 14:25:00,1,181.09,60,2,1,1,Needs Attention
17203,2011-11-04 12:27:00,6,3563.8499999999995,36,3,4,4,Champions
12607,2011-10-10 16:06:00,1,1579.51,60,2,1,3,Needs Attention
17459,2011-10-27 13:25:00,2,657.3,43,3,3,2,Loyal Customers
12772,2011-10-11 09:19:00,1,892.4700000000004,60,2,1,3,Needs Attention
16561,2011-12-04 11:50:00,2,511.12000000000006,6,4,3,2,Loyal Customers
14121,2011-12-06 12:19:00,4,2780.1499999999996,4,4,3,4,Champions
12371,2011-10-26 10:16:00,2,1887.9600000000003,45,3,3,4,Champions
17119,2011-12-06 14:40:00,2,606.91,3,4,3,2,Loyal Customers
17620,2011-10-11 12:08:00,1,81.44,60,2,1,1,Needs Attention
12824,2011-10-11 12:49:00,1,397.11999999999995,60,2,1,2,Needs Attention
14710,2011-11-25 14:53:00,4,606.1300000000002,14,4,3,2,Loyal Customers
16120,2011-10-11 14:22:00,4,1309.14,59,2,3,3,Loyal Customers
14624,2011-10-13 13:44:00,2,225.84999999999997,57,2,3,1,Loyal Customers
16171,2011-10-11 14:51:00,1,73.2,59,2,1,1,Needs Attention
12536,2011-10-27 14:20:00,3,12601.830000000005,43,3,3,4,Champions
13690,2011-10-11 15:03:00,1,172.25,59,2,1,1,Needs Attention
17934,2011-10-19 11:16:00,2,704.25,52,2,3,3,Loyal Customers
14642,2011-10-12 11:08:00,1,96.12,59,2,1,1,Needs Attention
12602,2011-10-12 11:22:00,1,153.12000000000003,59,2,1,1,Needs Attention
16753,2011-10-12 13:14:00,1,223.92,58,2,1,1,Needs Attention
17737,2011-11-30 15:16:00,2,168.24,9,4,3,1,Loyal Customers
13464,2011-10-12 15:01:00,1,674.6800000000002,58,2,1,3,Needs Attention
18277,2011-10-12 15:22:00,1,110.38,58,2,1,1,Needs Attention
12667,2011-10-12 17:00:00,1,620.13,58,2,1,2,Needs Attention
12498,2011-11-18 12:53:00,3,403.7,21,3,3,2,Loyal Customers
14537,2011-10-13 10:54:00,1,355.5600000000001,58,2,1,2,Needs Attention
17279,2011-10-13 11:58:00,1,187.82999999999998,58,2,1,1,Needs Attention
14251,2011-12-08 08:32:00,5,2879.7000000000003,2,4,4,4,Champions
12446,2011-10-13 12:50:00,1,1002.3099999999998,58,2,1,3,Needs Attention
12631,2011-10-13 13:53:00,1,640.5000000000002,57,2,1,2,Needs Attention
14234,2011-11-17 17:53:00,4,775.4600000000004,22,3,3,3,Champions
14975,2011-10-13 14:08:00,1,279.94,57,2,1,1,Needs Attention
13853,2011-10-13 14:18:00,1,1090.14,57,2,1,3,Needs Attention
16773,2011-10-13 14:37:00,1,171.59,57,2,1,1,Needs Attention
16430,2011-10-13 14:47:00,1,300.85,57,2,1,1,Needs Attention
16793,2011-10-13 15:08:00,1,243.83999999999997,57,2,1,1,Needs Attention
18130,2011-11-24 14:40:00,3,1059.3900000000003,15,4,3,3,Champions
17614,2011-10-13 16:01:00,1,390.0699999999999,57,2,1,2,Needs Attention
13858,2011-10-13 16:17:00,1,216.16999999999996,57,2,1,1,Needs Attention
14856,2011-11-03 14:53:00,3,1311.3800000000006,36,3,3,3,Champions
14089,2011-10-14 10:38:00,1,161.0,57,2,1,1,Needs Attention
15478,2011-10-30 14:19:00,2,1441.4199999999996,40,3,3,3,Champions
16413,2011-10-14 12:08:00,1,262.20000000000005,57,2,1,1,Needs Attention
13810,2011-11-11 08:33:00,3,1499.01,29,3,3,3,Champions
16416,2011-11-13 12:50:00,3,1051.3999999999999,27,3,3,3,Champions
13006,2011-10-14 13:49:00,1,81.57,56,2,1,1,Needs Attention
17986,2011-10-14 14:22:00,1,20.8,56,2,1,1,Needs Attention
12454,2011-10-14 17:13:00,1,3528.34,56,2,2,4,Needs Attention
14910,2011-12-07 10:06:00,4,434.3500000000001,3,4,3,2,Loyal Customers
16243,2011-11-06 12:32:00,2,409.09999999999974,34,3,3,2,Loyal Customers
13878,2011-10-16 12:19:00,1,1281.53,55,2,2,3,Needs Attention
16934,2011-10-16 12:40:00,2,950.93,55,2,3,3,Loyal Customers
15994,2011-10-16 12:28:00,1,427.07000000000005,55,2,2,2,Needs Attention
14547,2011-12-06 11:06:00,8,4007.539999999999,4,4,4,4,Champions
16052,2011-10-16 15:13:00,1,362.06000000000006,54,2,2,2,Needs Attention
15113,2011-11-30 08:23:00,3,3609.330000000001,10,4,3,4,Champions
12475,2011-10-17 10:10:00,1,723.38,54,2,2,3,Needs Attention
16542,2011-10-17 10:47:00,1,119.62,54,2,2,1,Needs Attention
18042,2011-10-17 11:49:00,1,165.04999999999998,54,2,2,1,Needs Attention
16563,2011-10-17 11:51:00,1,1077.74,54,2,2,3,Needs Attention
17201,2011-10-17 11:55:00,1,342.63,54,2,2,2,Needs Attention
17520,2011-10-17 12:04:00,1,546.8100000000001,54,2,2,2,Needs Attention
13923,2011-10-17 12:33:00,1,351.13000000000005,54,2,2,2,Needs Attention
16412,2011-10-17 12:35:00,1,151.83,54,2,2,1,Needs Attention
17205,2011-10-17 12:46:00,1,384.08,54,2,2,2,Needs Attention
17534,2011-10-17 12:47:00,1,223.36,54,2,2,1,Needs Attention
15335,2011-10-17 12:50:00,1,173.97000000000003,54,2,2,1,Needs Attention
16737,2011-10-17 13:03:00,1,417.59999999999997,53,2,2,2,Needs Attention
15066,2011-10-17 13:25:00,1,893.59,53,2,2,3,Needs Attention
17206,2011-10-17 13:25:00,1,204.24,53,2,2,1,Needs Attention
17785,2011-10-17 13:43:00,1,131.94000000000003,53,2,2,1,Needs Attention
16932,2011-10-17 14:12:00,1,161.94,53,2,2,1,Needs Attention
16363,2011-10-17 14:14:00,1,109.36000000000001,53,2,2,1,Needs Attention
14830,2011-10-17 14:29:00,1,197.13,53,2,2,1,Needs Attention
17244,2011-10-17 15:19:00,1,954.8999999999997,53,2,2,3,Needs Attention
15355,2011-11-10 13:44:00,2,277.05000000000007,29,3,3,1,Loyal Customers
15598,2011-10-17 16:04:00,1,240.68,53,2,2,1,Needs Attention
15637,2011-10-18 08:28:00,1,223.36,53,2,2,1,Needs Attention
16848,2011-10-18 08:42:00,1,281.42,53,2,2,1,Needs Attention
15678,2011-10-18 09:25:00,1,352.70000000000005,53,2,2,2,Needs Attention
14015,2011-10-18 10:02:00,1,917.34,53,2,2,3,Needs Attention
13594,2011-10-18 10:19:00,1,396.96999999999997,53,2,2,2,Needs Attention
15327,2011-10-18 11:55:00,1,208.75000000000003,53,2,2,1,Needs Attention
14861,2011-10-18 12:54:00,1,125.79000000000002,52,2,2,1,Needs Attention
14554,2011-11-29 16:44:00,4,2381.040000000002,10,4,3,4,Champions
12611,2011-10-18 13:12:00,1,1193.32,52,2,2,3,Needs Attention
14179,2011-10-30 12:07:00,2,719.7799999999997,41,3,3,3,Champions
12863,2011-10-18 14:15:00,1,521.2,52,2,2,2,Needs Attention
15604,2011-10-18 14:47:00,1,216.39000000000001,52,2,2,1,Needs Attention
14381,2011-10-18 17:10:00,1,202.6800000000001,52,2,2,1,Needs Attention
12572,2011-12-01 09:20:00,2,1020.4200000000003,9,4,3,3,Champions
16123,2011-10-19 09:18:00,1,307.78,52,2,2,2,Needs Attention
16851,2011-12-05 13:32:00,3,342.45,4,4,3,2,Loyal Customers
17148,2011-10-19 09:59:00,1,124.88,52,2,2,1,Needs Attention
17549,2011-11-16 09:59:00,2,148.86,24,3,3,1,Loyal Customers
17973,2011-10-19 10:34:00,1,337.04,52,2,2,2,Needs Attention
15610,2011-10-19 10:36:00,1,112.46,52,2,2,1,Needs Attention
15853,2011-10-19 10:38:00,1,110.80000000000001,52,2,2,1,Needs Attention
18019,2011-10-19 12:10:00,1,38.45,52,2,2,1,Needs Attention
14698,2011-12-08 12:26:00,5,1250.7600000000014,2,4,4,3,Champions
15468,2011-10-19 13:49:00,2,467.50999999999993,51,3,3,2,Loyal Customers
16826,2011-10-19 14:05:00,1,341.70000000000005,51,3,2,2,New / Promising
17824,2011-10-19 14:14:00,1,298.4,51,3,2,1,New / Promising
12522,2011-10-31 15:30:00,2,192.72000000000003,39,3,3,1,Loyal Customers
15803,2011-10-19 14:56:00,1,415.82,51,3,2,2,New / Promising
15006,2011-10-19 15:08:00,1,502.08999999999975,51,3,2,2,New / Promising
17350,2011-12-01 15:47:00,4,1286.0700000000002,8,4,3,3,Champions
14799,2011-10-19 16:16:00,1,157.7,51,3,2,1,New / Promising
15814,2011-11-23 08:17:00,4,1945.3300000000004,17,4,3,4,Champions
16260,2011-10-20 09:40:00,1,1035.45,51,3,2,3,New / Promising
14638,2011-10-20 10:10:00,1,443.6,51,3,2,2,New / Promising
17354,2011-10-20 10:34:00,1,1393.06,51,3,2,3,New / Promising
15664,2011-10-20 10:57:00,1,386.43,51,3,2,2,New / Promising
13245,2011-10-20 11:40:00,1,430.5,51,3,2,2,New / Promising
14923,2011-10-20 11:51:00,1,749.0999999999998,51,3,2,3,New / Promising
16177,2011-10-20 12:57:00,1,331.95,50,3,2,2,New / Promising
13366,2011-10-20 13:37:00,1,56.160000000000004,50,3,2,1,New / Promising
16284,2011-11-08 16:12:00,2,823.9699999999996,31,3,3,3,Champions
16846,2011-10-20 13:55:00,1,214.32000000000002,50,3,2,1,New / Promising
14484,2011-10-20 14:11:00,1,321.91999999999996,50,3,2,2,New / Promising
13897,2011-10-20 14:30:00,1,311.15999999999997,50,3,2,2,New / Promising
14585,2011-10-20 14:33:00,1,157.05,50,3,2,1,New / Promising
17125,2011-10-20 14:41:00,1,259.34999999999997,50,3,2,1,New / Promising
15836,2011-10-20 17:13:00,1,137.37,50,3,2,1,New / Promising
16313,2011-12-06 13:02:00,2,274.15000000000003,3,4,3,1,Loyal Customers
13460,2011-11-10 17:17:00,2,183.44,29,3,3,1,Loyal Customers
12403,2011-10-21 10:51:00,1,427.7,50,3,2,2,New / Promising
